,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
491,0.69,0.82,2,-8.74,1,0.0367,0.358,2.28e-05,0.0671,0.827,103.994,audio_features,5QbZ2liHjmV27XMmRoEquv,spotify:track:5QbZ2liHjmV27XMmRoEquv,https://api.spotify.com/v1/tracks/5QbZ2liHjmV27XMmRoEquv,https://api.spotify.com/v1/audio-analysis/5QbZ2liHjmV27XMmRoEquv,197619,4
492,,,,,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,,,,,
494,0.565,0.604,4,-7.216,0,0.0341,0.314,0,0.093,0.635,152.153,audio_features,4MbBUowTU80WVekfxIhfIr,spotify:track:4MbBUowTU80WVekfxIhfIr,https://api.spotify.com/v1/tracks/4MbBUowTU80WVekfxIhfIr,https://api.spotify.com/v1/audio-analysis/4MbBUowTU80WVekfxIhfIr,186160,4
495,0.534,0.85,7,-3.004,0,0.0613,0.0539,1.7e-06,0.278,0.47,122.798,audio_features,27L4okgASeyUAzZ7etleyQ,spotify:track:27L4okgASeyUAzZ7etleyQ,https://api.spotify.com/v1/tracks/27L4okgASeyUAzZ7etleyQ,https://api.spotify.com/v1/audio-analysis/27L4okgASeyUAzZ7etleyQ,182813,4
496,,,,,,,,,,,,,,,,,,
497,,,,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,,,,
499,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,,,,,
501,,,,,,,,,,,,,,,,,,
502,,,,,,,,,,,,,,,,,,
503,,,,,,,,,,,,,,,,,,
504,,,,,,,,,,,,,,,,,,
505,0.582,0.89,1,-5.46,0,0.0499,0.0376,0,0.437,0.703,120.061,audio_features,62rNgm24sIpaP74EgFNkhc,spotify:track:62rNgm24sIpaP74EgFNkhc,https://api.spotify.com/v1/tracks/62rNgm24sIpaP74EgFNkhc,https://api.spotify.com/v1/audio-analysis/62rNgm24sIpaP74EgFNkhc,183000,4
506,,,,,,,,,,,,,,,,,,
507,,,,,,,,,,,,,,,,,,
508,,,,,,,,,,,,,,,,,,
509,,,,,,,,,,,,,,,,,,
510,,,,,,,,,,,,,,,,,,
511,0.541,0.846,9,-5.724,1,0.0784,0.299,8.45e-06,0.102,0.552,174.084,audio_features,0i5PkaywNXRGLXOAEQBOBb,spotify:track:0i5PkaywNXRGLXOAEQBOBb,https://api.spotify.com/v1/tracks/0i5PkaywNXRGLXOAEQBOBb,https://api.spotify.com/v1/audio-analysis/0i5PkaywNXRGLXOAEQBOBb,205613,4
512,,,,,,,,,,,,,,,,,,
513,,,,,,,,,,,,,,,,,,
514,0.586,0.873,9,-8.356,1,0.0386,0.0376,0,0.28,0.844,131.814,audio_features,58uGV2ng8QAeFznChuSJkv,spotify:track:58uGV2ng8QAeFznChuSJkv,https://api.spotify.com/v1/tracks/58uGV2ng8QAeFznChuSJkv,https://api.spotify.com/v1/audio-analysis/58uGV2ng8QAeFznChuSJkv,206007,4
515,,,,,,,,,,,,,,,,,,
516,0.517,0.927,4,-2.134,1,0.0428,0.319,0,0.187,0.402,144.167,audio_features,6yEkKWkh7cBsFPr7Cif3uL,spotify:track:6yEkKWkh7cBsFPr7Cif3uL,https://api.spotify.com/v1/tracks/6yEkKWkh7cBsFPr7Cif3uL,https://api.spotify.com/v1/audio-analysis/6yEkKWkh7cBsFPr7Cif3uL,183773,4
517,0.79,0.888,6,-9.428,1,0.0672,0.0355,0,0.0565,0.974,147.954,audio_features,0SEALLclpZUSzX68R3bFnv,spotify:track:0SEALLclpZUSzX68R3bFnv,https://api.spotify.com/v1/tracks/0SEALLclpZUSzX68R3bFnv,https://api.spotify.com/v1/audio-analysis/0SEALLclpZUSzX68R3bFnv,177320,4
518,,,,,,,,,,,,,,,,,,
519,,,,,,,,,,,,,,,,,,
520,,,,,,,,,,,,,,,,,,
521,,,,,,,,,,,,,,,,,,
522,,,,,,,,,,,,,,,,,,
523,,,,,,,,,,,,,,,,,,
524,,,,,,,,,,,,,,,,,,
525,,,,,,,,,,,,,,,,,,
526,,,,,,,,,,,,,,,,,,
527,,,,,,,,,,,,,,,,,,
528,,,,,,,,,,,,,,,,,,
529,0.5,0.803,11,-6.166,0,0.0862,0.355,0,0.126,0.486,149.975,audio_features,3hxqRp4OhlLVIFB2yi0rLq,spotify:track:3hxqRp4OhlLVIFB2yi0rLq,https://api.spotify.com/v1/tracks/3hxqRp4OhlLVIFB2yi0rLq,https://api.spotify.com/v1/audio-analysis/3hxqRp4OhlLVIFB2yi0rLq,176707,4
530,,,,,,,,,,,,,,,,,,
531,0.688,0.769,8,-5.755,1,0.0234,0.0313,0.000484,0.269,0.576,100.066,audio_features,0IfbVBzv2whyl6uLCDudVQ,spotify:track:0IfbVBzv2whyl6uLCDudVQ,https://api.spotify.com/v1/tracks/0IfbVBzv2whyl6uLCDudVQ,https://api.spotify.com/v1/audio-analysis/0IfbVBzv2whyl6uLCDudVQ,174173,4
532,,,,,,,,,,,,,,,,,,
533,,,,,,,,,,,,,,,,,,
534,0.548,0.406,11,-6.567,1,0.0256,0.564,0.000164,0.0712,0.165,101.839,audio_features,3s1GSTcK3WAVbQhpVVziKN,spotify:track:3s1GSTcK3WAVbQhpVVziKN,https://api.spotify.com/v1/tracks/3s1GSTcK3WAVbQhpVVziKN,https://api.spotify.com/v1/audio-analysis/3s1GSTcK3WAVbQhpVVziKN,185147,4
535,0.581,0.485,5,-7.095,1,0.0258,0.379,1.03e-05,0.132,0.599,67.009,audio_features,0lZzLwo9pldVtPWe9MkhWx,spotify:track:0lZzLwo9pldVtPWe9MkhWx,https://api.spotify.com/v1/tracks/0lZzLwo9pldVtPWe9MkhWx,https://api.spotify.com/v1/audio-analysis/0lZzLwo9pldVtPWe9MkhWx,185040,4
536,,,,,,,,,,,,,,,,,,
537,,,,,,,,,,,,,,,,,,
538,,,,,,,,,,,,,,,,,,
539,,,,,,,,,,,,,,,,,,
540,,,,,,,,,,,,,,,,,,
541,,,,,,,,,,,,,,,,,,
542,0.601,0.887,11,-6.174,0,0.0575,0.0976,0,0.343,0.719,95.016,audio_features,16kFUvzMPTUEcE4rQjT2n5,spotify:track:16kFUvzMPTUEcE4rQjT2n5,https://api.spotify.com/v1/tracks/16kFUvzMPTUEcE4rQjT2n5,https://api.spotify.com/v1/audio-analysis/16kFUvzMPTUEcE4rQjT2n5,181547,4
543,,,,,,,,,,,,,,,,,,
544,,,,,,,,,,,,,,,,,,
545,,,,,,,,,,,,,,,,,,
546,,,,,,,,,,,,,,,,,,
547,,,,,,,,,,,,,,,,,,
548,,,,,,,,,,,,,,,,,,
549,,,,,,,,,,,,,,,,,,
550,,,,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,
552,,,,,,,,,,,,,,,,,,
553,,,,,,,,,,,,,,,,,,
554,,,,,,,,,,,,,,,,,,
555,,,,,,,,,,,,,,,,,,
556,,,,,,,,,,,,,,,,,,
557,,,,,,,,,,,,,,,,,,
558,0.532,0.751,4,-7.242,0,0.0458,0.461,0,0.0827,0.737,179.98,audio_features,5ZS9fcqcYtfL80rj1bf7Lb,spotify:track:5ZS9fcqcYtfL80rj1bf7Lb,https://api.spotify.com/v1/tracks/5ZS9fcqcYtfL80rj1bf7Lb,https://api.spotify.com/v1/audio-analysis/5ZS9fcqcYtfL80rj1bf7Lb,231733,4
559,0.581,0.394,3,-9.412,1,0.0368,0.805,2.52e-06,0.316,0.232,132.15,audio_features,79mY0wwCQoGgRSZfbYlU48,spotify:track:79mY0wwCQoGgRSZfbYlU48,https://api.spotify.com/v1/tracks/79mY0wwCQoGgRSZfbYlU48,https://api.spotify.com/v1/audio-analysis/79mY0wwCQoGgRSZfbYlU48,185333,4
560,,,,,,,,,,,,,,,,,,
561,0.424,0.833,9,-6.248,1,0.384,0.592,0,0.974,0.529,80.115,audio_features,7kkS427KA8VjQqmcFcl3de,spotify:track:7kkS427KA8VjQqmcFcl3de,https://api.spotify.com/v1/tracks/7kkS427KA8VjQqmcFcl3de,https://api.spotify.com/v1/audio-analysis/7kkS427KA8VjQqmcFcl3de,195893,4
562,,,,,,,,,,,,,,,,,,
563,,,,,,,,,,,,,,,,,,
564,0.579,0.444,5,-9.809,1,0.025,0.536,0,0.196,0.453,79.947,audio_features,0OUbbVIdTbL5RZJGXKCrng,spotify:track:0OUbbVIdTbL5RZJGXKCrng,https://api.spotify.com/v1/tracks/0OUbbVIdTbL5RZJGXKCrng,https://api.spotify.com/v1/audio-analysis/0OUbbVIdTbL5RZJGXKCrng,171747,4
565,0.639,0.806,2,-7.007,1,0.0359,0.171,0,0.362,0.763,142.055,audio_features,5dEHUYf0NkT1pZeEJOCMsW,spotify:track:5dEHUYf0NkT1pZeEJOCMsW,https://api.spotify.com/v1/tracks/5dEHUYf0NkT1pZeEJOCMsW,https://api.spotify.com/v1/audio-analysis/5dEHUYf0NkT1pZeEJOCMsW,183467,4
566,,,,,,,,,,,,,,,,,,
567,,,,,,,,,,,,,,,,,,
568,,,,,,,,,,,,,,,,,,
569,,,,,,,,,,,,,,,,,,
570,,,,,,,,,,,,,,,,,,
571,,,,,,,,,,,,,,,,,,
572,0.709,0.58,0,-10.788,0,0.0435,0.674,0,0.0818,0.699,113.742,audio_features,4xSWJ8u0LH0LeX8fMT3gEf,spotify:track:4xSWJ8u0LH0LeX8fMT3gEf,https://api.spotify.com/v1/tracks/4xSWJ8u0LH0LeX8fMT3gEf,https://api.spotify.com/v1/audio-analysis/4xSWJ8u0LH0LeX8fMT3gEf,182733,4
573,0.404,0.79,0,-5.281,1,0.0434,0.089,4.75e-06,0.124,0.329,83.978,audio_features,0WdBh2BQOq9U7PMk6sWzMz,spotify:track:0WdBh2BQOq9U7PMk6sWzMz,https://api.spotify.com/v1/tracks/0WdBh2BQOq9U7PMk6sWzMz,https://api.spotify.com/v1/audio-analysis/0WdBh2BQOq9U7PMk6sWzMz,187948,4
574,,,,,,,,,,,,,,,,,,
575,0.259,0.582,0,-4.607,0,0.0335,0.909,0.0241,0.347,0.421,79.175,audio_features,1tDORuOmMRGYFVKRullDtQ,spotify:track:1tDORuOmMRGYFVKRullDtQ,https://api.spotify.com/v1/tracks/1tDORuOmMRGYFVKRullDtQ,https://api.spotify.com/v1/audio-analysis/1tDORuOmMRGYFVKRullDtQ,188029,4
576,0.647,0.942,1,-7.101,1,0.0341,0.626,0.168,0.0411,0.937,130.978,audio_features,7kyMLaXepcGHIrsLqoiTB8,spotify:track:7kyMLaXepcGHIrsLqoiTB8,https://api.spotify.com/v1/tracks/7kyMLaXepcGHIrsLqoiTB8,https://api.spotify.com/v1/audio-analysis/7kyMLaXepcGHIrsLqoiTB8,203120,4
577,,,,,,,,,,,,,,,,,,
578,,,,,,,,,,,,,,,,,,
579,,,,,,,,,,,,,,,,,,
580,,,,,,,,,,,,,,,,,,
581,0.44,0.565,0,-7.364,1,0.0396,0.261,0,0.127,0.388,154.022,audio_features,2Bs83CullrCy1JAnm0adJr,spotify:track:2Bs83CullrCy1JAnm0adJr,https://api.spotify.com/v1/tracks/2Bs83CullrCy1JAnm0adJr,https://api.spotify.com/v1/audio-analysis/2Bs83CullrCy1JAnm0adJr,179307,3
582,0.726,0.693,10,-7.826,1,0.11,0.674,2e-05,0.626,0.523,125.561,audio_features,0fnVGMnqpMs3brzV0ilLIm,spotify:track:0fnVGMnqpMs3brzV0ilLIm,https://api.spotify.com/v1/tracks/0fnVGMnqpMs3brzV0ilLIm,https://api.spotify.com/v1/audio-analysis/0fnVGMnqpMs3brzV0ilLIm,266360,3
583,,,,,,,,,,,,,,,,,,
584,,,,,,,,,,,,,,,,,,
585,,,,,,,,,,,,,,,,,,
586,,,,,,,,,,,,,,,,,,
587,,,,,,,,,,,,,,,,,,
588,0.605,0.654,4,-9.635,1,0.0328,0.115,0.00149,0.0759,0.697,105.927,audio_features,4NrbpestG8aXXePSuvrsMB,spotify:track:4NrbpestG8aXXePSuvrsMB,https://api.spotify.com/v1/tracks/4NrbpestG8aXXePSuvrsMB,https://api.spotify.com/v1/audio-analysis/4NrbpestG8aXXePSuvrsMB,184280,4
589,0.775,0.909,9,-5.891,1,0.0527,0.264,0,0.154,0.67,100.09,audio_features,16tt5gsCest1TGUDsbjxed,spotify:track:16tt5gsCest1TGUDsbjxed,https://api.spotify.com/v1/tracks/16tt5gsCest1TGUDsbjxed,https://api.spotify.com/v1/audio-analysis/16tt5gsCest1TGUDsbjxed,158427,4
590,0.608,0.795,0,-5.653,1,0.0369,0.00677,0,0.359,0.534,139.941,audio_features,69E3WU5InePQ4ZcRp5x7N1,spotify:track:69E3WU5InePQ4ZcRp5x7N1,https://api.spotify.com/v1/tracks/69E3WU5InePQ4ZcRp5x7N1,https://api.spotify.com/v1/audio-analysis/69E3WU5InePQ4ZcRp5x7N1,172739,4
591,,,,,,,,,,,,,,,,,,
592,,,,,,,,,,,,,,,,,,
593,,,,,,,,,,,,,,,,,,
594,,,,,,,,,,,,,,,,,,
595,,,,,,,,,,,,,,,,,,
596,,,,,,,,,,,,,,,,,,
597,0.377,0.438,0,-9.703,1,0.0283,0.785,0,0.111,0.14,80.686,audio_features,0TYwFP4MxszHAXAJMYhi3E,spotify:track:0TYwFP4MxszHAXAJMYhi3E,https://api.spotify.com/v1/tracks/0TYwFP4MxszHAXAJMYhi3E,https://api.spotify.com/v1/audio-analysis/0TYwFP4MxszHAXAJMYhi3E,189800,3
598,,,,,,,,,,,,,,,,,,
599,,,,,,,,,,,,,,,,,,
600,,,,,,,,,,,,,,,,,,
601,,,,,,,,,,,,,,,,,,
602,,,,,,,,,,,,,,,,,,
603,,,,,,,,,,,,,,,,,,
604,,,,,,,,,,,,,,,,,,
605,,,,,,,,,,,,,,,,,,
606,,,,,,,,,,,,,,,,,,
607,,,,,,,,,,,,,,,,,,
608,,,,,,,,,,,,,,,,,,
609,,,,,,,,,,,,,,,,,,
610,,,,,,,,,,,,,,,,,,
611,,,,,,,,,,,,,,,,,,
612,,,,,,,,,,,,,,,,,,
613,,,,,,,,,,,,,,,,,,
614,,,,,,,,,,,,,,,,,,
615,,,,,,,,,,,,,,,,,,
616,,,,,,,,,,,,,,,,,,
617,0.467,0.428,7,-4.955,1,0.0268,0.592,0,0.115,0.169,139.77,audio_features,7qJfD2FsOFWoiY9iv29h8I,spotify:track:7qJfD2FsOFWoiY9iv29h8I,https://api.spotify.com/v1/tracks/7qJfD2FsOFWoiY9iv29h8I,https://api.spotify.com/v1/audio-analysis/7qJfD2FsOFWoiY9iv29h8I,173000,4
618,,,,,,,,,,,,,,,,,,
619,,,,,,,,,,,,,,,,,,
620,,,,,,,,,,,,,,,,,,
621,,,,,,,,,,,,,,,,,,
622,,,,,,,,,,,,,,,,,,
623,,,,,,,,,,,,,,,,,,
624,,,,,,,,,,,,,,,,,,
625,,,,,,,,,,,,,,,,,,
626,,,,,,,,,,,,,,,,,,
627,0.47,0.583,2,-7.456,1,0.0328,0.572,6.07e-05,0.303,0.356,136.057,audio_features,6LvCiKxGNE1eR7t4w7tIkB,spotify:track:6LvCiKxGNE1eR7t4w7tIkB,https://api.spotify.com/v1/tracks/6LvCiKxGNE1eR7t4w7tIkB,https://api.spotify.com/v1/audio-analysis/6LvCiKxGNE1eR7t4w7tIkB,178507,4
628,,,,,,,,,,,,,,,,,,
629,0.544,0.287,5,-13.36,1,0.0298,0.486,0,0.289,0.211,145.691,audio_features,3mKwTK3Oz1vegk0Mi2vrdT,spotify:track:3mKwTK3Oz1vegk0Mi2vrdT,https://api.spotify.com/v1/tracks/3mKwTK3Oz1vegk0Mi2vrdT,https://api.spotify.com/v1/audio-analysis/3mKwTK3Oz1vegk0Mi2vrdT,185093,4
630,,,,,,,,,,,,,,,,,,
631,,,,,,,,,,,,,,,,,,
632,,,,,,,,,,,,,,,,,,
633,0.293,0.315,10,-17.857,1,0.192,0.806,0,0.981,0.353,74.914,audio_features,7cO0NMxfCQH4zJqU7GJOKg,spotify:track:7cO0NMxfCQH4zJqU7GJOKg,https://api.spotify.com/v1/tracks/7cO0NMxfCQH4zJqU7GJOKg,https://api.spotify.com/v1/audio-analysis/7cO0NMxfCQH4zJqU7GJOKg,296640,4
634,,,,,,,,,,,,,,,,,,
635,,,,,,,,,,,,,,,,,,
636,,,,,,,,,,,,,,,,,,
637,,,,,,,,,,,,,,,,,,
638,,,,,,,,,,,,,,,,,,
639,,,,,,,,,,,,,,,,,,
640,0.563,0.79,9,-1.551,1,0.0262,0.663,0,0.161,0.718,94.993,audio_features,5l4vgqNUApoAzoUpFmKcAU,spotify:track:5l4vgqNUApoAzoUpFmKcAU,https://api.spotify.com/v1/tracks/5l4vgqNUApoAzoUpFmKcAU,https://api.spotify.com/v1/audio-analysis/5l4vgqNUApoAzoUpFmKcAU,184640,4
641,,,,,,,,,,,,,,,,,,
642,,,,,,,,,,,,,,,,,,
643,,,,,,,,,,,,,,,,,,
644,0.482,0.753,2,-3.923,1,0.0448,0.32,0,0.272,0.235,139.793,audio_features,5zuDr7y3zJXbWrGoxzXPGR,spotify:track:5zuDr7y3zJXbWrGoxzXPGR,https://api.spotify.com/v1/tracks/5zuDr7y3zJXbWrGoxzXPGR,https://api.spotify.com/v1/audio-analysis/5zuDr7y3zJXbWrGoxzXPGR,185187,4
645,,,,,,,,,,,,,,,,,,
646,,,,,,,,,,,,,,,,,,
647,,,,,,,,,,,,,,,,,,
648,0.46,0.47,11,-7.063,1,0.025,0.254,0,0.14,0.233,75.987,audio_features,4KR49pzlifyec8b0HzIybv,spotify:track:4KR49pzlifyec8b0HzIybv,https://api.spotify.com/v1/tracks/4KR49pzlifyec8b0HzIybv,https://api.spotify.com/v1/audio-analysis/4KR49pzlifyec8b0HzIybv,177880,4
649,,,,,,,,,,,,,,,,,,
650,0.563,0.847,5,-6.49,1,0.0281,0.119,1.89e-06,0.319,0.705,89.958,audio_features,0ZcKEZQMJECZZZkqLYl3CR,spotify:track:0ZcKEZQMJECZZZkqLYl3CR,https://api.spotify.com/v1/tracks/0ZcKEZQMJECZZZkqLYl3CR,https://api.spotify.com/v1/audio-analysis/0ZcKEZQMJECZZZkqLYl3CR,164347,4
651,,,,,,,,,,,,,,,,,,
652,,,,,,,,,,,,,,,,,,
653,,,,,,,,,,,,,,,,,,
654,0.435,0.465,5,-12.699,1,0.0267,0.0265,0.22,0.24,0.224,102.804,audio_features,5Ca1nvUuOrpW0XB3KBszAa,spotify:track:5Ca1nvUuOrpW0XB3KBszAa,https://api.spotify.com/v1/tracks/5Ca1nvUuOrpW0XB3KBszAa,https://api.spotify.com/v1/audio-analysis/5Ca1nvUuOrpW0XB3KBszAa,186410,4
655,,,,,,,,,,,,,,,,,,
656,,,,,,,,,,,,,,,,,,
657,,,,,,,,,,,,,,,,,,
658,0.691,0.725,7,-3.501,1,0.0272,0.297,0,0.268,0.464,132.556,audio_features,5Ws6u3a6SibPmJazXdEAHB,spotify:track:5Ws6u3a6SibPmJazXdEAHB,https://api.spotify.com/v1/tracks/5Ws6u3a6SibPmJazXdEAHB,https://api.spotify.com/v1/audio-analysis/5Ws6u3a6SibPmJazXdEAHB,188000,4
659,,,,,,,,,,,,,,,,,,
660,,,,,,,,,,,,,,,,,,
661,,,,,,,,,,,,,,,,,,
662,,,,,,,,,,,,,,,,,,
663,,,,,,,,,,,,,,,,,,
664,,,,,,,,,,,,,,,,,,
665,,,,,,,,,,,,,,,,,,
666,,,,,,,,,,,,,,,,,,
667,,,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,,,
669,,,,,,,,,,,,,,,,,,
670,0.542,0.233,5,-14.688,0,0.0303,0.792,0.000115,0.119,0.215,110.449,audio_features,2vjWIL15xP9nkUOPlyoFbn,spotify:track:2vjWIL15xP9nkUOPlyoFbn,https://api.spotify.com/v1/tracks/2vjWIL15xP9nkUOPlyoFbn,https://api.spotify.com/v1/audio-analysis/2vjWIL15xP9nkUOPlyoFbn,246152,4
671,,,,,,,,,,,,,,,,,,
672,,,,,,,,,,,,,,,,,,
673,,,,,,,,,,,,,,,,,,
674,,,,,,,,,,,,,,,,,,
675,,,,,,,,,,,,,,,,,,
676,0.728,0.489,9,-12.772,0,0.205,0.742,0.000313,0.346,0.758,168.101,audio_features,7yUmWJiOOkt58GKDaAZh6T,spotify:track:7yUmWJiOOkt58GKDaAZh6T,https://api.spotify.com/v1/tracks/7yUmWJiOOkt58GKDaAZh6T,https://api.spotify.com/v1/audio-analysis/7yUmWJiOOkt58GKDaAZh6T,200507,4
677,0.585,0.47,9,-10.569,1,0.0271,0.645,0,0.135,0.369,84.089,audio_features,7DqyeESnaKCwDjgmA45UFZ,spotify:track:7DqyeESnaKCwDjgmA45UFZ,https://api.spotify.com/v1/tracks/7DqyeESnaKCwDjgmA45UFZ,https://api.spotify.com/v1/audio-analysis/7DqyeESnaKCwDjgmA45UFZ,190000,4
678,0.673,0.894,7,-4.046,0,0.0271,0.253,0.000328,0.297,0.804,140.018,audio_features,1O9DxA393mO7BhzcdycDHu,spotify:track:1O9DxA393mO7BhzcdycDHu,https://api.spotify.com/v1/tracks/1O9DxA393mO7BhzcdycDHu,https://api.spotify.com/v1/audio-analysis/1O9DxA393mO7BhzcdycDHu,173253,4
679,0.702,0.363,10,-10.675,0,0.038,0.538,0,0.113,0.504,118.902,audio_features,5iPtQNm3mPTAwlN7kfc08x,spotify:track:5iPtQNm3mPTAwlN7kfc08x,https://api.spotify.com/v1/tracks/5iPtQNm3mPTAwlN7kfc08x,https://api.spotify.com/v1/audio-analysis/5iPtQNm3mPTAwlN7kfc08x,187813,4
680,,,,,,,,,,,,,,,,,,
681,0.629,0.837,7,-6.246,1,0.0454,0.0568,0,0.075,0.779,88.041,audio_features,18Zjs7xoNOTVePmyCuLvwJ,spotify:track:18Zjs7xoNOTVePmyCuLvwJ,https://api.spotify.com/v1/tracks/18Zjs7xoNOTVePmyCuLvwJ,https://api.spotify.com/v1/audio-analysis/18Zjs7xoNOTVePmyCuLvwJ,171549,4
682,,,,,,,,,,,,,,,,,,
683,,,,,,,,,,,,,,,,,,
684,,,,,,,,,,,,,,,,,,
685,,,,,,,,,,,,,,,,,,
686,0.514,0.777,4,-8.069,1,0.0592,0.365,0,0.976,0.893,154.04,audio_features,4FoEAvxkTIvfaoiskyqFfO,spotify:track:4FoEAvxkTIvfaoiskyqFfO,https://api.spotify.com/v1/tracks/4FoEAvxkTIvfaoiskyqFfO,https://api.spotify.com/v1/audio-analysis/4FoEAvxkTIvfaoiskyqFfO,149583,4
687,,,,,,,,,,,,,,,,,,
688,,,,,,,,,,,,,,,,,,
689,,,,,,,,,,,,,,,,,,
690,,,,,,,,,,,,,,,,,,
691,,,,,,,,,,,,,,,,,,
692,0.572,0.505,2,-8.323,1,0.261,0.831,0,0.704,0.578,148.167,audio_features,6GOeCowfmp1PK72RoRmaWL,spotify:track:6GOeCowfmp1PK72RoRmaWL,https://api.spotify.com/v1/tracks/6GOeCowfmp1PK72RoRmaWL,https://api.spotify.com/v1/audio-analysis/6GOeCowfmp1PK72RoRmaWL,252613,4
693,0.579,0.679,8,-12.238,1,0.0387,0.356,0.00194,0.165,0.482,119.985,audio_features,2hVNKv5797OsBC4PxnwZdz,spotify:track:2hVNKv5797OsBC4PxnwZdz,https://api.spotify.com/v1/tracks/2hVNKv5797OsBC4PxnwZdz,https://api.spotify.com/v1/audio-analysis/2hVNKv5797OsBC4PxnwZdz,175099,4
694,,,,,,,,,,,,,,,,,,
695,,,,,,,,,,,,,,,,,,
696,,,,,,,,,,,,,,,,,,
697,,,,,,,,,,,,,,,,,,
698,,,,,,,,,,,,,,,,,,
699,,,,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,,,,
701,0.646,0.828,8,-8.342,1,0.038,0.589,0,0.0613,0.539,93.185,audio_features,1ynNSYxc0RkdSLsKGcuODE,spotify:track:1ynNSYxc0RkdSLsKGcuODE,https://api.spotify.com/v1/tracks/1ynNSYxc0RkdSLsKGcuODE,https://api.spotify.com/v1/audio-analysis/1ynNSYxc0RkdSLsKGcuODE,181227,4
702,,,,,,,,,,,,,,,,,,
703,,,,,,,,,,,,,,,,,,
704,,,,,,,,,,,,,,,,,,
705,,,,,,,,,,,,,,,,,,
706,0.568,0.468,3,-8.427,1,0.0255,0.198,0,0.101,0.306,108.987,audio_features,03fKnIb01IC1rrU0PnPbDL,spotify:track:03fKnIb01IC1rrU0PnPbDL,https://api.spotify.com/v1/tracks/03fKnIb01IC1rrU0PnPbDL,https://api.spotify.com/v1/audio-analysis/03fKnIb01IC1rrU0PnPbDL,227200,4
707,,,,,,,,,,,,,,,,,,
708,,,,,,,,,,,,,,,,,,
709,,,,,,,,,,,,,,,,,,
710,,,,,,,,,,,,,,,,,,
711,0.5,0.779,4,-9.175,1,0.044,0.881,0.000226,0.762,0.487,140.377,audio_features,5fg5IGz0xl2WhsLTvkbJ1h,spotify:track:5fg5IGz0xl2WhsLTvkbJ1h,https://api.spotify.com/v1/tracks/5fg5IGz0xl2WhsLTvkbJ1h,https://api.spotify.com/v1/audio-analysis/5fg5IGz0xl2WhsLTvkbJ1h,171307,4
712,0.504,0.637,0,-5.874,1,0.0302,0.561,0,0.228,0.212,143.945,audio_features,4GT9T7iVVwrc84GEiArtDi,spotify:track:4GT9T7iVVwrc84GEiArtDi,https://api.spotify.com/v1/tracks/4GT9T7iVVwrc84GEiArtDi,https://api.spotify.com/v1/audio-analysis/4GT9T7iVVwrc84GEiArtDi,272853,4
713,,,,,,,,,,,,,,,,,,
714,,,,,,,,,,,,,,,,,,
715,,,,,,,,,,,,,,,,,,
716,0.735,0.817,1,-8.595,1,0.036,0.0414,5.14e-06,0.806,0.799,127.912,audio_features,2rHhKu1hW8uqyr7LSrRn8E,spotify:track:2rHhKu1hW8uqyr7LSrRn8E,https://api.spotify.com/v1/tracks/2rHhKu1hW8uqyr7LSrRn8E,https://api.spotify.com/v1/audio-analysis/2rHhKu1hW8uqyr7LSrRn8E,182867,4
717,,,,,,,,,,,,,,,,,,
718,0.685,0.63,9,-7.208,0,0.0287,0.443,1.02e-05,0.346,0.462,125.936,audio_features,2B7ZnHMgayT9EEV5qN2YqV,spotify:track:2B7ZnHMgayT9EEV5qN2YqV,https://api.spotify.com/v1/tracks/2B7ZnHMgayT9EEV5qN2YqV,https://api.spotify.com/v1/audio-analysis/2B7ZnHMgayT9EEV5qN2YqV,170284,4
719,0.643,0.648,4,-12.451,0,0.0313,0.0587,0,0.102,0.828,96.187,audio_features,7B35SoCqYSOKiea23ZJ3QK,spotify:track:7B35SoCqYSOKiea23ZJ3QK,https://api.spotify.com/v1/tracks/7B35SoCqYSOKiea23ZJ3QK,https://api.spotify.com/v1/audio-analysis/7B35SoCqYSOKiea23ZJ3QK,172133,3
720,0.558,0.457,7,-12.893,0,0.0379,0.539,0,0.239,0.296,142.307,audio_features,3tT3SWijd6qYXbrcpFZLp7,spotify:track:3tT3SWijd6qYXbrcpFZLp7,https://api.spotify.com/v1/tracks/3tT3SWijd6qYXbrcpFZLp7,https://api.spotify.com/v1/audio-analysis/3tT3SWijd6qYXbrcpFZLp7,200827,4
721,,,,,,,,,,,,,,,,,,
722,,,,,,,,,,,,,,,,,,
723,0.609,0.623,5,-12.281,1,0.0299,0.195,4.07e-05,0.371,0.867,148.236,audio_features,60RuosVixhawXh4M3fDq5y,spotify:track:60RuosVixhawXh4M3fDq5y,https://api.spotify.com/v1/tracks/60RuosVixhawXh4M3fDq5y,https://api.spotify.com/v1/audio-analysis/60RuosVixhawXh4M3fDq5y,174986,4
